id,title,initiative,author,num_support,num_against,num_abstained,passed,documentcategory,subcategory,topic,Ciudadanos,Más País,PNV,PP,PSOE,CUP,ERC,VOX,EH Bildu,Junts,date,deepseek_7b,falcon3_7b,gemma2_9b,llama3_8b,mistral_7b
121/000020,Proyecto de Ley de Presupuestos Generales del Estado para el año 2018.,Título II,,338,338,6,False,Función legislativa,Proyecto de ley.,,0.0,0,0,0,1,-1.0,,,,,30/5/2017,1.0,0.0,0.0,0.0,1.0
121/000020,Proyecto de Ley de Presupuestos Generales del Estado para el año 2018.,Título III,,2026,3465,988,False,Función legislativa,Proyecto de ley.,,-1.0,1,-1,-1,0,1.0,,,,,30/5/2017,1.0,0.0,0.0,0.0,1.0
121/000020,Proyecto de Ley de Presupuestos Generales del Estado para el año 2018.,Título IV  Sin enmiendas.,,176,162,3,True,Función legislativa,Proyecto de ley.,,1.0,-1,1,1,-1,-1.0,,,,,30/5/2017,1.0,0.0,0.0,0.0,1.0
121/000020,Proyecto de Ley de Presupuestos Generales del Estado para el año 2018.,Título V,,338,337,7,False,Función legislativa,Proyecto de ley.,,0.0,0,0,0,1,0.0,,,,,30/5/2017,1.0,0.0,0.0,0.0,1.0
121/000020,Proyecto de Ley de Presupuestos Generales del Estado para el año 2018.,Título VI,,1589,3845,704,False,Función legislativa,Proyecto de ley.,,-1.0,1,-1,-1,-1,1.0,,,,,30/5/2017,1.0,0.0,0.0,0.0,1.0
121/000020,Proyecto de Ley de Presupuestos Generales del Estado para el año 2018.,Título VII,,814,1041,191,False,Función legislativa,Proyecto de ley.,,-1.0,1,-1,-1,1,1.0,,,,,30/5/2017,1.0,0.0,0.0,0.0,1.0
121/000020,Proyecto de Ley de Presupuestos Generales del Estado para el año 2018.,Título VIII,,725,866,114,False,Función legislativa,Proyecto de ley.,,-1.0,1,-1,-1,1,1.0,,,,,22/5/2018,1.0,0.0,0.0,0.0,1.0
121/000020,"Proyecto de Ley por la que se modifica el Real Decreto-ley 17/2020, de 5 de mayo, por el que se aprueban medidas de apoyo al sector cultural y de carácter tributario para hacer frente al impacto económico y social del COVID-2019 (procedente del Real Decreto-ley 17/2020, de 5 de mayo).","Proyecto de Ley por la que se modifica el Real Decreto-ley 17/2020, de 5 de mayo, por el que se aprueban medidas de apoyo al sector cultural y de carácter tributario para hacer frente al impacto económico y social del COVID-2019 [antes denominado Proyecto de Ley por la que se aprueban medidas de apoyo al sector cultural y de carácter tributario para hacer frente al impacto económico y social del COVID-2019 (procedente del Real Decreto-ley 17/2020, de 5 de mayo)].",,4972,2703,1425,True,Función legislativa,Proyecto de ley.,,1.0,1,0,1,-1,-1.0,1.0,1.0,1.0,1.0,23/9/2021,1.0,1.0,0.0,1.0,1.0
121/000020,"Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea.","Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea.",,713,1059,124,False,Función legislativa,Proyecto de ley.,,,-1,-1,-1,-1,,-1.0,-1.0,-1.0,,8/5/2025,1.0,0.0,0.0,1.0,1.0
121/000020,"Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea.","Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea, presentada por el Grupo Parlamentario Popular en el Congreso.",,314,0,2,True,Función legislativa,Proyecto de ley.,,,1,1,1,1,,1.0,1.0,1.0,,19/12/2024,1.0,1.0,0.0,1.0,1.0
121/000020,"Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea.","Votación del dictamen del Proyecto de Ley por la que se modifican la Ley 48/1960, de 21 de julio, sobre Navegación Aérea, y la Ley 21/2003, de 7 de julio, de Seguridad Aérea.",,146,32,138,False,Función legislativa,Proyecto de ley.,,,1,1,0,1,,1.0,-1.0,1.0,,8/5/2025,-1.0,1.0,0.0,1.0,1.0
121/000021,"Proyecto de Ley por la que se modifica el texto refundido de la Ley de Propiedad Intelectual, aprobado por el Real Decreto Legislativo 1/1996, de 12 de abril, y por el que se incorporan al ordenamiento jurídico español la Directiva 2014/26/UE del Parlamento Europeo y del Consejo, de 26 de febrero de 2014, y la Directiva (UE) 2017/1564 del Parlamento Europeo y del Consejo, de 13 de septiembre de 2017 (procedente del Real Decreto-ley 2/2018, de 13 de abril).","Proyecto de Ley por la que se modifica el texto refundido de la Ley de Propiedad Intelectual, aprobado por el Real Decreto Legislativo 1/1996, de 12 de abril, y por el que se incorporan al ordenamiento jurídico español la Directiva 2014/26/UE del Parlamento Europeo y del Consejo, de 26 de febrero de 2014, y la Directiva (UE) 2017/1564 del Parlamento Europeo y del Consejo, de 13 de septiembre de 2017 (procedente del Real Decreto-ley 2/2018, de 13 de abril).",,378,594,51,False,Función legislativa,Proyecto de ley.,,1.0,1,1,-1,1,1.0,,,,,21/2/2019,-1.0,0.0,0.0,1.0,1.0
121/000022,Proyecto de Ley Orgánica de protección integral a la infancia y la adolescencia frente a la violencia.,Proyecto de Ley Orgánica de protección integral a la infancia y la adolescencia frente a la violencia.,,5738,11556,2306,False,Función legislativa,Proyecto de ley.,,1.0,-1,0,-1,-1,-1.0,1.0,-1.0,1.0,1.0,15/4/2021,1.0,-1.0,0.0,1.0,1.0
121/000023,"Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias.","Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias (antes denominado Proyecto de Ley por la que se establece un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud).",,1930,5448,206,False,Función legislativa,Proyecto de ley.,,,1,-1,-1,-1,,1.0,-1.0,1.0,,21/11/2024,1.0,1.0,0.0,1.0,1.0
121/000023,"Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias.","Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias.",,2746,2192,118,True,Función legislativa,Proyecto de ley.,,,-1,-1,1,-1,,-1.0,1.0,-1.0,,19/12/2024,1.0,-1.0,0.0,1.0,1.0
121/000023,"Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias.","Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se establece un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, presentada por el Grupo Parlamentario Popular en el Congreso.",,305,0,10,True,Función legislativa,Proyecto de ley.,,,1,0,1,1,,1.0,1.0,1.0,,26/9/2024,-1.0,-1.0,0.0,1.0,1.0
121/000023,"Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias.","Votación del dictamen del Proyecto de Ley por la que se establecen un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud, un Impuesto sobre el margen de intereses y comisiones de determinadas entidades financieras y un Impuesto sobre los líquidos para cigarrillos electrónicos y otros productos relacionados con el tabaco, y se modifican otras normas tributarias (antes denominado Proyecto de Ley por la que se establece un Impuesto Complementario para garantizar un nivel mínimo global de imposición para los grupos multinacionales y los grupos nacionales de gran magnitud).",,144,171,1,False,Función legislativa,Proyecto de ley.,,,1,1,-1,1,,1.0,-1.0,1.0,,21/11/2024,1.0,-1.0,0.0,1.0,1.0
121/000024,"Proyecto de Ley sobre el acceso universal al Sistema Nacional de Salud (procedente del Real Decreto-ley 7/2018, de 27 de julio).","Enmienda a la totalidad de texto alternativo al Proyecto de Ley sobre el acceso universal al Sistema Nacional de Salud (procedente del Real Decreto-ley 7/2018, de 27 de julio), presentada por el Grupo Parlamentario Popular en el Congreso.",,132,171,37,False,Función legislativa,Proyecto de ley.,,0.0,-1,-1,1,-1,-1.0,,,,,15/11/2018,-1.0,0.0,0.0,1.0,1.0
121/000025,"Proyecto de Ley por la que se establece el ingreso mínimo vital (procedente del Real Decreto-ley 20/2020, de 29 de mayo).","Proyecto de Ley por la que se establece el ingreso mínimo vital (procedente del Real Decreto-ley 20/2020, de 29 de mayo).",,169,98,82,False,Función legislativa,Proyecto de ley.,,0.0,0,-1,-1,1,1.0,1.0,0.0,1.0,-1.0,16/12/2021,1.0,1.0,0.0,1.0,1.0
121/000025,"Proyecto de Ley por la que se modifica la Ley 1/2005, de 9 de marzo, por la que se regula el régimen del comercio de derechos de emisión de gases de efecto invernadero.","Votación de la enmienda a la totalidad de texto alternativo al Proyecto de Ley por la que se modifica la Ley 1/2005, de 9 de marzo, por la que se regula el régimen del comercio de derechos de emisión de gases de efecto invernadero, presentada por el Grupo Parlamentario VOX .",,33,141,142,False,Función legislativa,Proyecto de ley.,,,-1,-1,0,-1,,-1.0,1.0,-1.0,,15/10/2024,0.0,-1.0,0.0,0.0,1.0
121/000025,"Proyecto de Ley por la que se modifica la Ley 1/2005, de 9 de marzo, por la que se regula el régimen del comercio de derechos de emisión de gases de efecto invernadero.","Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se modifica la Ley 1/2005, de 9 de marzo, por la que se regula el régimen del comercio de derechos de emisión de gases de efecto invernadero, presentada por el Grupo Parlamentario Popular en el Congreso.",,310,0,6,True,Función legislativa,Proyecto de ley.,,,1,1,1,1,,1.0,1.0,1.0,,14/11/2024,0.0,1.0,0.0,1.0,1.0
121/000026,"Proyecto de Ley de medidas urgentes de prevención, contención y coordinación para hacer frente a la crisis sanitaria ocasionada por el COVID-19 (procedente del Real Decreto-ley 21/2020, de 9 de junio).","Proyecto de Ley de medidas urgentes de prevención, contención y coordinación para hacer frente a la crisis sanitaria ocasionada por el COVID-19 (procedente del Real Decreto-ley 21/2020, de 9 de junio).",,768,142,140,True,Función legislativa,Proyecto de ley.,,1.0,1,1,1,1,1.0,1.0,0.0,1.0,1.0,18/3/2021,1.0,-1.0,0.0,1.0,1.0
121/000027,Proyecto de Ley por la que se reforma la legislación civil y procesal para el apoyo a las personas con discapacidad en el ejercicio de su capacidad jurídica.,Proyecto de Ley por la que se reforma la legislación civil y procesal para el apoyo a las personas con discapacidad en el ejercicio de su capacidad jurídica.,,544,20,136,True,Función legislativa,Proyecto de ley.,,1.0,1,-1,1,1,1.0,0.0,0.0,1.0,1.0,20/5/2021,1.0,1.0,0.0,1.0,1.0
121/000029,Proyecto de Ley de mejora de las condiciones para el desempeño de la docencia y la enseñanza en el ámbito de la educación no universitaria.,Acuerdo de tramitación directa y en lectura única del Proyecto de Ley de mejora de las condiciones para el desempeño de la docencia y la enseñanza en el ámbito de la educación no universitaria.,,303,30,7,True,Función legislativa,Proyecto de ley.,,-1.0,1,1,1,1,1.0,,,,,15/11/2018,1.0,1.0,0.0,1.0,1.0
121/000029,Proyecto de Ley de mejora de las condiciones para el desempeño de la docencia y la enseñanza en el ámbito de la educación no universitaria.,Proyecto de Ley de mejora de las condiciones para el desempeño de la docencia y la enseñanza en el ámbito de la educación no universitaria.,,1432,2189,812,False,Función legislativa,Proyecto de ley.,,1.0,-1,-1,1,-1,-1.0,,,,,13/12/2018,1.0,1.0,0.0,1.0,1.0
121/000030,"Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 13/1982, de 10 de agosto, de reintegración y amejoramiento del Régimen Foral de Navarra, en cuanto a tráfico, circulación de vehículos de motor y seguridad vial.","Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 13/1982, de 10 de agosto, de reintegración y amejoramiento del Régimen Foral de Navarra, en cuanto a tráfico, circulación de vehículos de motor y seguridad vial.",,145,170,1,False,Función legislativa,Proyecto de ley.,,,1,1,-1,1,,1.0,-1.0,1.0,,21/11/2024,1.0,1.0,0.0,1.0,1.0
121/000030,"Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 13/1982, de 10 de agosto, de reintegración y amejoramiento del Régimen Foral de Navarra, en cuanto a tráfico, circulación de vehículos de motor y seguridad vial.","Votación de conjunto del texto del Proyecto de Ley Orgánica por la que se modifica la Ley Orgánica 13/1982, de 10 de agosto, de reintegración y amejoramiento del Régimen Foral de Navarra, en cuanto a tráfico, circulación de vehículos de motor y seguridad vial.",,145,169,2,False,Función legislativa,Proyecto de ley.,,,1,1,-1,1,,1.0,-1.0,1.0,,10/9/2024,1.0,1.0,0.0,1.0,1.0
121/000031,Proyecto de Ley de la Función Pública de la Administración del Estado.,"Votación de la solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de la Función Pública de la Administración del Estado, presentada por el Grupo Parlamentario Popular en el Congreso.",,299,1,16,True,Función legislativa,Proyecto de ley.,,,1,0,1,1,,1.0,1.0,0.0,,13/3/2025,1.0,1.0,0.0,1.0,1.0
121/000032,"Proyecto de Ley por la que se modifica la Ley 34/2006, de 30 de octubre, sobre el acceso a las profesiones de Abogado y Procurador de los Tribunales, así como la Ley 2/2007, de 15 de marzo, de sociedades profesionales, el Real Decreto-ley 5/2010, de 31 de marzo, por el que se amplía la vigencia de determinadas medidas económicas de carácter temporal, y la Ley 9/2014, de 9 de mayo, General de Telecomunicaciones.","Proyecto de Ley por la que se modifica la Ley 34/2006, de 30 de octubre, sobre el acceso a las profesiones de Abogado y Procurador de los Tribunales, así como la Ley 2/2007, de 15 de marzo, de sociedades profesionales, el Real Decreto-ley 5/2010, de 31 de marzo, por el que se amplía la vigencia de determinadas medidas económicas de carácter temporal, y la Ley 9/2014, de 9 de mayo, General de Telecomunicaciones.",,204,52,94,True,Función legislativa,Proyecto de ley.,,1.0,1,1,0,1,1.0,1.0,-1.0,1.0,1.0,14/10/2021,-1.0,0.0,0.0,1.0,1.0
121/000033,"Proyecto de Ley de medidas de prevención y lucha contra el fraude fiscal, de transposición de la Directiva (UE) 2016/1164, del Consejo, de 12 de julio de 2016, por la que se establecen normas contra las prácticas de elusión fiscal que inciden directamente en el funcionamiento del mercado interior, de modificación de diversas normas tributarias y en materia de regulación del juego.","Proyecto de Ley de medidas de prevención y lucha contra el fraude fiscal, de transposición de la Directiva (UE) 2016/1164, del Consejo, de 12 de julio de 2016, por la que se establecen normas contra las prácticas de elusión fiscal que inciden directamente en el funcionamiento del mercado interior, de modificación de diversas normas tributarias y en materia de regulación del juego.",,1153,374,223,True,Función legislativa,Proyecto de ley.,,1.0,1,0,1,1,1.0,1.0,-1.0,1.0,1.0,30/6/2021,1.0,1.0,0.0,1.0,1.0
121/000033,"Proyecto de Ley por la que se modifica el Texto refundido de la Ley del Impuesto de Transmisiones Patrimoniales y Actos Jurídicos Documentados, aprobado por el Real Decreto Legislativo 1/1993, de 24 de septiembre (procedente del Real Decreto-ley 17/2018, de 8 de noviembre).","Enmienda a la totalidad de texto alternativo al Proyecto de Ley por la que se modifica el Texto refundido de la Ley del Impuesto de Transmisiones Patrimoniales y Actos Jurídicos Documentados, aprobado por el Real Decreto Legislativo 1/1993, de 24 de septiembre (procedente del Real Decreto-ley 17/2018, de 8 de noviembre), presentada por el Grupo Parlamentario Popular en el Congreso.",,163,165,13,False,Función legislativa,Proyecto de ley.,,1.0,-1,-1,1,-1,-1.0,,,,,28/2/2019,0.0,0.0,0.0,1.0,1.0
121/000033,"Proyecto de Ley por la que se modifican el texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por el Real Decreto Legislativo 2/2015, de 23 de octubre, en materia de extinción del contrato de trabajo por incapacidad permanente de las personas trabajadoras, y el texto refundido de la Ley General de la Seguridad Social, aprobado por el Real Decreto Legislativo 8/2015, de 30 de octubre, en materia de incapacidad permanente.","Votación de la enmienda a la totalidad de devolución al Proyecto de Ley por la que se modifican el texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por el Real Decreto Legislativo 2/2015, de 23 de octubre, en materia de extinción del contrato de trabajo por incapacidad permanente de las personas trabajadoras, y el texto refundido de la Ley General de la Seguridad Social, aprobado por el Real Decreto Legislativo 8/2015, de 30 de octubre, en materia de incapacidad permanente, presentada por el Grupo Parlamentario VOX.",,33,281,2,False,Función legislativa,Proyecto de ley.,,,-1,-1,-1,-1,,-1.0,1.0,-1.0,,22/10/2024,0.0,-1.0,0.0,1.0,1.0
